uid,function,hierarchy,region,operation
resp4054,hálózat,TL,központi régió,Végrehajtás
resp4055,hálózat,TL,keleti régió,Végrehajtás
resp4056,logisztika,E,országos szintű,Végrehajtás
resp4057,biztonság,E,országos szintű,Társaságirányítás
resp4058,logisztika,E,nyugati régió,Végrehajtás
resp4059,hálózat,TL,nyugati régió,Végrehajtás
resp4060,üzlet,E,országos szintű,Végrehajtás
resp4061,logisztika,E,nyugati régió,Végrehajtás
resp4062,hálózat,TL,keleti régió,Végrehajtás
resp4063,logisztika,E,országos szintű,Végrehajtás
resp4064,logisztika,E,országos szintű,Végrehajtás
resp4065,logisztika,E,országos szintű,Végrehajtás
resp4066,hálózat,TL,keleti régió,Végrehajtás
resp4067,hálózat,TL,nyugati régió,Végrehajtás
resp4068,hálózat,MM,keleti régió,Végrehajtás
resp4069,hálózat,TL,keleti régió,Végrehajtás
resp4070,üzlet,E,országos szintű,Végrehajtás
resp4071,logisztika,E,országos szintű,Végrehajtás
resp4072,IT,E,keleti régió,Szolgáltatás
resp4073,hálózat,TL,központi régió,Végrehajtás
resp4074,hálózat,TL,keleti régió,Végrehajtás
resp4075,logisztika,E,országos szintű,Végrehajtás
resp4076,logisztika,E,országos szintű,Végrehajtás
resp4077,logisztika,E,országos szintű,Végrehajtás
resp4078,logisztika,E,nyugati régió,Végrehajtás
resp4079,hálózat,MM,nyugati régió,Végrehajtás
resp4080,logisztika,E,országos szintű,Végrehajtás
resp4081,hálózat,TL,keleti régió,Végrehajtás
resp4082,üzlet,E,országos szintű,Üzleti irányítás
resp4083,gazdálkodás,E,országos szintű,Szolgáltatás
resp4084,hálózat,E,keleti régió,Üzleti irányítás
resp4085,üzlet,E,országos szintű,Végrehajtás
resp4086,logisztika,E,országos szintű,Végrehajtás
resp4087,IT,E,országos szintű,Szolgáltatás
resp4088,hálózat,TL,központi régió,Végrehajtás
resp4089,IT,E,országos szintű,Szolgáltatás
resp4090,ellenőrzés,E,országos szintű,Társaságirányítás
resp4091,üzlet,E,keleti régió,Végrehajtás
resp4092,üzlet,E,országos szintű,Szolgáltatás
resp4093,hálózat,E,központi régió,Üzleti irányítás
resp4094,logisztika,E,országos szintű,Végrehajtás
resp4095,üzlet,E,országos szintű,Üzleti irányítás
resp4096,IT,E,országos szintű,Szolgáltatás
resp4097,hálózat,TL,nyugati régió,Végrehajtás
resp4098,hálózat,MM,keleti régió,Végrehajtás
resp4099,hálózat,TL,nyugati régió,Végrehajtás
resp4100,HR,E,keleti régió,Szolgáltatás
resp4101,hálózat,E,keleti régió,Üzleti irányítás
resp4102,hálózat,TL,központi régió,Végrehajtás
resp4103,üzlet,E,keleti régió,Végrehajtás
resp4104,gazdálkodás,E,nyugati régió,Szolgáltatás
resp4105,hálózat,TL,keleti régió,Végrehajtás
resp4106,hálózat,TL,központi régió,Végrehajtás
resp4107,gazdálkodás,E,országos szintű,Szolgáltatás
resp4108,gazdálkodás,E,országos szintű,Szolgáltatás
resp4109,logisztika,E,keleti régió,Végrehajtás
resp4110,logisztika,E,országos szintű,Végrehajtás
resp4111,hálózat,TL,központi régió,Végrehajtás
resp4112,hálózat,TL,keleti régió,Végrehajtás
resp4113,logisztika,E,országos szintű,Végrehajtás
resp4114,HR,E,országos szintű,Társaságirányítás
resp4115,gazdálkodás,E,központi régió,Végrehajtás
resp4116,ellenőrzés,E,nyugati régió,Üzleti irányítás
resp4117,logisztika,E,országos szintű,Végrehajtás
resp4118,hálózat,TL,központi régió,Végrehajtás
resp4119,üzlet,E,országos szintű,Üzleti irányítás
resp4120,hálózat,E,nyugati régió,Üzleti irányítás
resp4121,üzlet,E,országos szintű,Végrehajtás
resp4122,hálózat,TL,nyugati régió,Végrehajtás
resp4123,hálózat,E,keleti régió,Üzleti irányítás
resp4124,gazdálkodás,E,országos szintű,Társaságirányítás
resp4125,IT,E,országos szintű,Szolgáltatás
resp4126,hálózat,E,keleti régió,Üzleti irányítás
resp4127,logisztika,E,országos szintű,Üzleti irányítás
resp4128,üzlet,E,országos szintű,Üzleti irányítás
resp4129,hálózat,MM,keleti régió,Végrehajtás
resp4130,üzlet,E,országos szintű,Üzleti irányítás
resp4131,logisztika,E,keleti régió,Végrehajtás
resp4132,logisztika,E,központi régió,Végrehajtás
resp4133,hálózat,TL,keleti régió,Végrehajtás
resp4134,IT,E,országos szintű,Szolgáltatás
resp4135,biztonság,E,keleti régió,Szolgáltatás
resp4136,hálózat,TL,keleti régió,Végrehajtás
resp4137,üzlet,E,országos szintű,Üzleti irányítás
resp4138,HR,E,keleti régió,Szolgáltatás
resp4139,hálózat,TL,központi régió,Végrehajtás
resp4140,hálózat,E,keleti régió,Üzleti irányítás
resp4141,ellenőrzés,E,országos szintű,Társaságirányítás
resp4142,hálózat,TL,keleti régió,Végrehajtás
resp4143,üzlet,E,országos szintű,Szolgáltatás
resp4144,HR,E,központi régió,Szolgáltatás
resp4145,ellenőrzés,E,nyugati régió,Üzleti irányítás
resp4146,gazdálkodás,E,országos szintű,Társaságirányítás
resp4147,logisztika,E,keleti régió,Végrehajtás
resp4148,törzskari,E,országos szintű,Társaságirányítás
resp4149,hálózat,TL,keleti régió,Végrehajtás
resp4150,hálózat,TL,keleti régió,Végrehajtás
resp4151,üzlet,E,országos szintű,Üzleti irányítás
resp4152,HR,E,nyugati régió,Végrehajtás
resp4153,hálózat,E,keleti régió,Üzleti irányítás
resp4154,üzlet,E,országos szintű,Üzleti irányítás
resp4155,üzlet,E,országos szintű,Üzleti irányítás
resp4156,logisztika,E,országos szintű,Végrehajtás
resp4157,hálózat,MM,keleti régió,Végrehajtás
resp4158,logisztika,E,országos szintű,Szolgáltatás
resp4159,logisztika,E,nyugati régió,Végrehajtás
resp4160,üzlet,E,országos szintű,Üzleti irányítás
resp4161,logisztika,E,központi régió,Végrehajtás
resp4162,üzlet,E,országos szintű,Végrehajtás
resp4163,HR,E,keleti régió,Végrehajtás
resp4164,logisztika,E,nyugati régió,Végrehajtás
resp4165,logisztika,E,nyugati régió,Végrehajtás
resp4166,hálózat,TL,nyugati régió,Üzleti irányítás
resp4167,gazdálkodás,E,országos szintű,Szolgáltatás
resp4168,üzlet,E,országos szintű,Végrehajtás
resp4169,hálózat,TL,keleti régió,Üzleti irányítás
resp4170,HR,E,nyugati régió,Szolgáltatás
resp4171,üzlet,E,országos szintű,Végrehajtás
resp4172,üzlet,E,országos szintű,Végrehajtás
resp4173,üzlet,E,országos szintű,Végrehajtás
resp4174,hálózat,TL,központi régió,Végrehajtás
resp4175,hálózat,TL,keleti régió,Végrehajtás
resp4176,üzlet,E,keleti régió,Végrehajtás
resp4177,ellenőrzés,E,országos szintű,Társaságirányítás
resp4178,üzlet,E,keleti régió,Végrehajtás
resp4179,logisztika,E,országos szintű,Végrehajtás
resp4180,gazdálkodás,E,nyugati régió,Szolgáltatás
resp4181,logisztika,TL,országos szintű,Végrehajtás
resp4182,üzlet,E,országos szintű,Üzleti irányítás
resp4183,IT,E,országos szintű,Szolgáltatás
resp4184,gazdálkodás,E,keleti régió,Végrehajtás
resp4185,ellenőrzés,E,központi régió,Üzleti irányítás
resp4186,gazdálkodás,E,központi régió,Szolgáltatás
resp4187,üzlet,E,keleti régió,Végrehajtás
resp4188,törzskari,E,országos szintű,Szolgáltatás
resp4189,logisztika,E,keleti régió,Végrehajtás
resp4190,logisztika,TL,keleti régió,Végrehajtás
resp4191,hálózat,TL,központi régió,Végrehajtás
resp4192,biztonság,E,országos szintű,Társaságirányítás
resp4193,logisztika,E,országos szintű,Végrehajtás
resp4194,HR,E,központi régió,Végrehajtás
resp4195,hálózat,TL,keleti régió,Végrehajtás
resp4196,üzlet,E,országos szintű,Üzleti irányítás
resp4197,HR,E,központi régió,Szolgáltatás
resp4198,gazdálkodás,E,országos szintű,Társaságirányítás
resp4199,biztonság,TL,országos szintű,Társaságirányítás
resp4200,hálózat,TL,központi régió,Végrehajtás
resp4201,IT,E,országos szintű,Szolgáltatás
resp4202,IT,MM,országos szintű,Szolgáltatás
resp4203,üzlet,E,országos szintű,Üzleti irányítás
resp4204,hálózat,MM,keleti régió,Végrehajtás
resp4205,üzlet,E,országos szintű,Végrehajtás
resp4206,üzlet,TL,országos szintű,Üzleti irányítás
resp4207,hálózat,MM,nyugati régió,Végrehajtás
resp4208,hálózat,E,keleti régió,Üzleti irányítás
resp4209,üzlet,E,országos szintű,Üzleti irányítás
resp4210,hálózat,TL,keleti régió,Végrehajtás
resp4211,logisztika,E,nyugati régió,Végrehajtás
resp4212,biztonság,E,országos szintű,Társaságirányítás
resp4213,gazdálkodás,E,központi régió,Végrehajtás
resp4214,üzlet,TL,országos szintű,Üzleti irányítás
resp4215,hálózat,TL,nyugati régió,Végrehajtás
resp4216,üzlet,E,országos szintű,Üzleti irányítás
resp4217,logisztika,E,országos szintű,Végrehajtás
resp4218,ellenőrzés,E,keleti régió,Üzleti irányítás
resp4219,logisztika,E,országos szintű,Végrehajtás
resp4220,ellenőrzés,E,keleti régió,Üzleti irányítás
resp4221,logisztika,E,keleti régió,Üzleti irányítás
resp4222,logisztika,E,országos szintű,Végrehajtás
resp4223,logisztika,E,központi régió,Végrehajtás
resp4224,biztonság,E,országos szintű,Szolgáltatás
resp4225,biztonság,E,keleti régió,Szolgáltatás
resp4226,logisztika,E,országos szintű,Végrehajtás
resp4227,hálózat,TL,központi régió,Végrehajtás
resp4228,logisztika,E,országos szintű,Végrehajtás
resp4229,üzlet,E,országos szintű,Üzleti irányítás
resp4230,logisztika,TL,országos szintű,Szolgáltatás
resp4231,üzlet,E,országos szintű,Üzleti irányítás
resp4232,hálózat,E,nyugati régió,Üzleti irányítás
resp4233,hálózat,TL,keleti régió,Végrehajtás
resp4234,üzlet,E,országos szintű,Szolgáltatás
resp4235,gazdálkodás,E,országos szintű,Szolgáltatás
resp4236,törzskari,E,országos szintű,Társaságirányítás
resp4237,törzskari,TM,országos szintű,Társaságirányítás
resp4238,IT,E,országos szintű,Szolgáltatás
resp4239,gazdálkodás,E,központi régió,Szolgáltatás
resp4240,üzlet,TL,országos szintű,Üzleti irányítás
resp4241,logisztika,E,keleti régió,Végrehajtás
resp4242,hálózat,TL,keleti régió,Végrehajtás
resp4243,logisztika,E,nyugati régió,Végrehajtás
resp4244,ellenőrzés,E,központi régió,Üzleti irányítás
resp4245,hálózat,TL,központi régió,Végrehajtás
resp4246,üzlet,E,országos szintű,Végrehajtás
resp4247,logisztika,E,keleti régió,Végrehajtás
resp4248,HR,E,nyugati régió,Végrehajtás
resp4249,gazdálkodás,E,keleti régió,Végrehajtás
resp4250,IT,E,országos szintű,Szolgáltatás
resp4251,logisztika,E,országos szintű,Végrehajtás
resp4252,hálózat,TL,központi régió,Végrehajtás
resp4253,IT,E,országos szintű,Szolgáltatás
resp4254,hálózat,TL,keleti régió,Végrehajtás
resp4255,logisztika,E,országos szintű,Végrehajtás
resp4256,ellenőrzés,E,országos szintű,Társaságirányítás
resp4257,hálózat,TL,keleti régió,Végrehajtás
resp4258,logisztika,E,nyugati régió,Végrehajtás
resp4259,gazdálkodás,E,országos szintű,Szolgáltatás
resp4260,gazdálkodás,E,országos szintű,Szolgáltatás
resp4261,gazdálkodás,TL,nyugati régió,Szolgáltatás
resp4262,IT,E,országos szintű,Szolgáltatás
resp4263,logisztika,E,országos szintű,Végrehajtás
resp4264,gazdálkodás,E,országos szintű,Szolgáltatás
resp4265,logisztika,E,központi régió,Végrehajtás
resp4266,hálózat,MM,keleti régió,Végrehajtás
resp4267,HR,E,keleti régió,Végrehajtás
resp4268,üzlet,E,országos szintű,Végrehajtás
resp4269,gazdálkodás,TL,országos szintű,Szolgáltatás
resp4270,HR,E,központi régió,Végrehajtás
resp4271,üzlet,E,országos szintű,Végrehajtás
resp4272,üzlet,E,országos szintű,Üzleti irányítás
resp4273,üzlet,E,országos szintű,Végrehajtás
resp4274,üzlet,E,országos szintű,Üzleti irányítás
resp4275,hálózat,MM,központi régió,Végrehajtás
resp4276,logisztika,E,nyugati régió,Végrehajtás
resp4277,gazdálkodás,E,országos szintű,Szolgáltatás
resp4278,gazdálkodás,E,központi régió,Szolgáltatás
resp4279,üzlet,E,országos szintű,Üzleti irányítás
resp4280,törzskari,E,országos szintű,Szolgáltatás
resp4281,üzlet,E,országos szintű,Szolgáltatás
resp4282,hálózat,TL,nyugati régió,Végrehajtás
resp4283,hálózat,TL,keleti régió,Végrehajtás
resp4284,üzlet,E,országos szintű,Szolgáltatás
resp4285,ellenőrzés,E,keleti régió,Üzleti irányítás
resp4286,gazdálkodás,E,országos szintű,Szolgáltatás
resp4287,hálózat,TL,nyugati régió,Végrehajtás
resp4288,HR,E,központi régió,Szolgáltatás
resp4289,ellenőrzés,E,központi régió,Üzleti irányítás
resp4290,IT,E,országos szintű,Szolgáltatás
resp4291,HR,E,nyugati régió,Végrehajtás
resp4292,üzlet,E,országos szintű,Üzleti irányítás
resp4293,hálózat,TL,nyugati régió,Végrehajtás
resp4294,üzlet,E,országos szintű,Szolgáltatás
resp4295,üzlet,E,országos szintű,Üzleti irányítás
resp4296,üzlet,E,országos szintű,Végrehajtás
resp4297,hálózat,MM,központi régió,Végrehajtás
resp4298,üzlet,MM,országos szintű,Végrehajtás
resp4299,gazdálkodás,E,központi régió,Szolgáltatás
resp4300,hálózat,TL,központi régió,Végrehajtás
resp4301,hálózat,TL,központi régió,Végrehajtás
resp4302,hálózat,MM,központi régió,Végrehajtás
resp4303,hálózat,TL,központi régió,Végrehajtás
resp4304,hálózat,TL,központi régió,Végrehajtás
resp4305,üzlet,E,országos szintű,Üzleti irányítás
resp4306,hálózat,E,keleti régió,Üzleti irányítás
resp4307,hálózat,TL,keleti régió,Végrehajtás
resp4308,üzlet,TL,országos szintű,Üzleti irányítás
resp4309,logisztika,E,országos szintű,Végrehajtás
resp4310,logisztika,E,keleti régió,Végrehajtás
resp4311,hálózat,MM,nyugati régió,Végrehajtás
resp4312,üzlet,E,országos szintű,Végrehajtás
resp4313,hálózat,TL,központi régió,Végrehajtás
resp4314,HR,E,keleti régió,Végrehajtás
resp4315,hálózat,TL,keleti régió,Végrehajtás
resp4316,üzlet,E,országos szintű,Üzleti irányítás
resp4317,gazdálkodás,E,nyugati régió,Szolgáltatás
resp4318,hálózat,MM,központi régió,Végrehajtás
resp4319,IT,E,országos szintű,Szolgáltatás
resp4320,hálózat,TL,központi régió,Végrehajtás
resp4321,logisztika,E,országos szintű,Végrehajtás
resp4322,hálózat,TL,központi régió,Végrehajtás
resp4323,HR,E,nyugati régió,Végrehajtás
resp4324,hálózat,TL,központi régió,Végrehajtás
resp4325,hálózat,MM,központi régió,Végrehajtás
resp4326,hálózat,TL,nyugati régió,Üzleti irányítás
resp4327,üzlet,E,országos szintű,Üzleti irányítás
resp4328,gazdálkodás,E,nyugati régió,Végrehajtás
resp4329,hálózat,TL,nyugati régió,Végrehajtás
resp4330,logisztika,TL,keleti régió,Végrehajtás
resp4331,hálózat,E,központi régió,Üzleti irányítás
resp4332,logisztika,E,nyugati régió,Végrehajtás
resp4333,gazdálkodás,E,országos szintű,Szolgáltatás
resp4334,logisztika,E,országos szintű,Végrehajtás
resp4335,gazdálkodás,E,országos szintű,Szolgáltatás
resp4336,gazdálkodás,E,országos szintű,Szolgáltatás
resp4337,üzlet,E,országos szintű,Végrehajtás
resp4338,logisztika,E,országos szintű,Végrehajtás
resp4339,logisztika,E,országos szintű,Végrehajtás
resp4340,hálózat,TL,keleti régió,Végrehajtás
resp4341,hálózat,TL,központi régió,Végrehajtás
resp4342,logisztika,E,központi régió,Végrehajtás
resp4343,hálózat,E,nyugati régió,Üzleti irányítás
resp4344,üzlet,E,országos szintű,Üzleti irányítás
resp4345,törzskari,E,országos szintű,Társaságirányítás
resp4346,logisztika,E,országos szintű,Végrehajtás
resp4347,HR,E,keleti régió,Szolgáltatás
resp4348,logisztika,E,nyugati régió,Végrehajtás
resp4349,üzlet,E,országos szintű,Üzleti irányítás
resp4350,hálózat,MM,keleti régió,Végrehajtás
resp4351,hálózat,TL,nyugati régió,Végrehajtás
resp4352,hálózat,E,nyugati régió,Üzleti irányítás
resp4353,üzlet,E,keleti régió,Végrehajtás
resp4354,gazdálkodás,E,keleti régió,Szolgáltatás
resp4355,IT,E,országos szintű,Szolgáltatás
resp4356,hálózat,TL,keleti régió,Végrehajtás
resp4357,hálózat,E,nyugati régió,Üzleti irányítás
resp4358,IT,E,országos szintű,Szolgáltatás
resp4359,logisztika,E,országos szintű,Végrehajtás
resp4360,IT,E,nyugati régió,Szolgáltatás
resp4361,logisztika,E,keleti régió,Végrehajtás
resp4362,biztonság,E,nyugati régió,Szolgáltatás
resp4363,logisztika,E,nyugati régió,Végrehajtás
resp4364,logisztika,E,nyugati régió,Végrehajtás
resp4365,hálózat,E,nyugati régió,Üzleti irányítás
resp4366,HR,E,keleti régió,Szolgáltatás
resp4367,IT,E,keleti régió,Szolgáltatás
resp4368,gazdálkodás,E,nyugati régió,Végrehajtás
resp4369,üzlet,E,országos szintű,Üzleti irányítás
resp4370,hálózat,TL,keleti régió,Végrehajtás
resp4371,hálózat,TL,központi régió,Végrehajtás
resp4372,hálózat,MM,központi régió,Végrehajtás
resp4373,hálózat,MM,nyugati régió,Végrehajtás
resp4374,üzlet,MM,országos szintű,Üzleti irányítás
resp4375,logisztika,E,országos szintű,Végrehajtás
resp4376,gazdálkodás,E,országos szintű,Szolgáltatás
