,src,dst,weight
1015,resp1349,resp2834,3
1016,resp1349,resp3365,2
1017,resp1349,resp5140,2
1018,resp1349,resp543,1
1019,resp1349,resp5788,1
1020,resp135,resp2797,2
1021,resp135,resp5486,1
1022,resp135,resp6047,2
1023,resp1350,resp2831,1
1024,resp1350,resp3079,4
1025,resp1350,resp3501,1
1026,resp1350,resp3935,1
1027,resp1353,resp1224,2
1028,resp1353,resp2146,1
1029,resp1353,resp3233,4
1030,resp1353,resp3697,4
1031,resp1353,resp4507,1
1032,resp1353,resp4676,1
1033,resp1353,resp5456,1
1034,resp1353,resp5977,2
1035,resp1353,resp700,3
1036,resp1353,resp971,1
1037,resp1354,resp3797,1
1038,resp1356,resp214,2
1039,resp1356,resp3006,4
1040,resp1356,resp4264,3
1041,resp1357,resp1304,1
1042,resp1357,resp1779,3
1043,resp1357,resp2606,4
1044,resp1357,resp3849,2
1045,resp1357,resp4544,6
1046,resp1358,resp2545,4
1047,resp1358,resp2675,1
1048,resp1358,resp289,1
1049,resp1358,resp3896,3
1050,resp1358,resp3949,3
1051,resp1358,resp3956,1
1052,resp1358,resp4009,3
1053,resp1358,resp4571,1
1054,resp1358,resp5237,2
1055,resp1358,resp558,4
1056,resp1358,resp5970,1
1057,resp1359,resp3015,3
1058,resp137,resp3673,5
1059,resp137,resp4740,1
1060,resp137,resp6211,1
1061,resp1371,resp1212,1
1062,resp1371,resp2620,2
1063,resp1371,resp413,2
1064,resp1371,resp502,1
1065,resp1371,resp5488,1
1066,resp1371,resp96,4
1067,resp1373,resp2989,5
1068,resp1373,resp4232,5
1069,resp1373,resp4774,5
1070,resp1373,resp5244,1
1071,resp1373,resp5537,5
1072,resp1373,resp577,1
1073,resp1373,resp595,1
1074,resp1373,resp6187,1
1075,resp1374,resp3715,1
1076,resp1374,resp4308,6
1077,resp1374,resp4614,1
1078,resp1374,resp6028,3
1079,resp1374,resp6132,4
1080,resp1376,resp1071,2
1081,resp1376,resp11,3
1082,resp1376,resp1545,1
1083,resp1376,resp2804,1
1084,resp1376,resp2824,6
1085,resp1376,resp3989,1
1086,resp1376,resp494,1
1087,resp1376,resp5788,2
1088,resp1376,resp597,1
1089,resp1376,resp96,5
1090,resp1377,resp6174,5
1091,resp1377,resp91,3
1092,resp1377,resp96,1
1093,resp1380,resp1316,5
1094,resp1380,resp206,3
1095,resp1380,resp4169,1
1096,resp1380,resp472,1
1097,resp1380,resp6072,4
1098,resp1380,resp611,4
1099,resp1382,resp3238,2
1100,resp1382,resp5221,4
1101,resp1382,resp930,2
1102,resp1386,resp1376,1
1103,resp1386,resp1904,2
1104,resp1386,resp413,6
1105,resp1386,resp5788,1
1106,resp1386,resp96,4
1107,resp1387,resp1542,3
1108,resp1387,resp2468,1
1109,resp1387,resp3568,4
1110,resp1387,resp927,1
1111,resp1387,resp947,1
1112,resp1389,resp1161,1
1113,resp1389,resp1224,1
1114,resp1389,resp1477,5
1115,resp1389,resp4574,1
1116,resp1399,resp940,1
1117,resp140,resp35,2
1118,resp140,resp3807,1
1119,resp140,resp5138,1
1120,resp140,resp842,6
1121,resp1400,resp1332,2
1122,resp1400,resp5268,2
1123,resp1400,resp947,1
1124,resp1403,resp1848,4
1125,resp1403,resp3693,1
1126,resp1403,resp4120,5
1127,resp1403,resp4390,6
1128,resp1403,resp5989,1
1129,resp1403,resp879,6
1130,resp1404,resp227,2
1131,resp1404,resp3230,1
1132,resp1404,resp5114,1
1133,resp1404,resp6114,4
1134,resp1405,resp204,3
1135,resp1405,resp2143,1
1136,resp1405,resp2235,1
1137,resp1405,resp3903,1
1138,resp1405,resp3920,4
1139,resp1405,resp5437,4
1140,resp1405,resp5598,3
1141,resp1413,resp1185,1
1142,resp1413,resp169,4
1143,resp1413,resp2249,1
1144,resp1413,resp2532,3
1145,resp1413,resp2654,1
1146,resp1413,resp4202,5
1147,resp1413,resp4923,6
1148,resp1416,resp1071,5
1149,resp1416,resp2859,1
1150,resp1416,resp35,4
1151,resp1416,resp5924,1
1152,resp1416,resp6078,1
1153,resp1418,resp1416,4
1154,resp1418,resp1487,2
1155,resp1418,resp2648,1
1156,resp1418,resp2831,1
1157,resp1418,resp2870,3
1158,resp1418,resp3024,2
1159,resp1418,resp3545,4
1160,resp1418,resp5071,2
1161,resp1418,resp5399,1
1162,resp1418,resp5740,1
1163,resp1418,resp6081,3
1164,resp1419,resp1628,3
1165,resp1419,resp2271,1
1166,resp1419,resp2509,1
1167,resp1419,resp2950,1
1168,resp1419,resp3049,1
1169,resp1419,resp31,3
1170,resp1419,resp3169,1
1171,resp1419,resp4559,1
1172,resp1419,resp4574,5
1173,resp1419,resp4712,2
1174,resp1419,resp5681,2
1175,resp1419,resp6,2
1176,resp1419,resp6061,1
1177,resp1420,resp1411,2
1178,resp1420,resp1908,2
1179,resp1420,resp1933,2
1180,resp1420,resp2107,1
1181,resp1420,resp3356,1
1182,resp1420,resp3545,2
1183,resp1420,resp392,1
1184,resp1420,resp4377,5
1185,resp1420,resp4399,1
1186,resp1420,resp4789,1
1187,resp1420,resp5085,3
1188,resp1420,resp5575,1
1189,resp1420,resp894,2
1190,resp1421,resp2137,1
1191,resp1421,resp2602,5
1192,resp1421,resp4431,1
1193,resp1423,resp1287,1
1194,resp1423,resp1559,6
1195,resp1423,resp167,2
1196,resp1423,resp1736,1
1197,resp1423,resp2698,1
1198,resp1423,resp3166,2
1199,resp1423,resp3562,1
1200,resp1423,resp4677,2
1201,resp1423,resp4754,4
1202,resp1423,resp5349,1
1203,resp1423,resp6227,1
1204,resp1423,resp980,2
1205,resp1425,resp1709,1
1206,resp1425,resp1982,2
1207,resp1425,resp4761,2
1208,resp1425,resp5952,1
1209,resp1429,resp1033,4
1210,resp1429,resp301,6
1211,resp1429,resp3790,1
1212,resp1429,resp4426,1
1213,resp1429,resp85,6
1214,resp1435,resp3651,5
1215,resp1435,resp4089,6
1216,resp1435,resp4812,2
1217,resp1435,resp5671,2
1218,resp1435,resp6074,2
1219,resp1436,resp1813,1
1220,resp1436,resp2710,2
1221,resp1436,resp3268,6
1222,resp1436,resp5540,4
1223,resp1438,resp1591,1
1224,resp1438,resp2003,1
1225,resp1438,resp2055,1
1226,resp1439,resp1210,1
1227,resp1439,resp1975,1
1228,resp1439,resp2290,1
1229,resp1439,resp2968,2
1230,resp1439,resp6098,1
1231,resp144,resp2056,6
1232,resp144,resp2179,1
1233,resp144,resp222,2
1234,resp144,resp2581,2
1235,resp144,resp4266,1
1236,resp144,resp558,2
1237,resp144,resp6202,4
1238,resp144,resp767,2
1239,resp144,resp772,4
1240,resp1444,resp2736,2
1241,resp1444,resp3448,1
1242,resp1444,resp4449,4
1243,resp1446,resp1821,1
1244,resp1446,resp3771,3
1245,resp1446,resp553,4
1246,resp1447,resp1481,1
1247,resp1447,resp2659,2
1248,resp1447,resp2756,1
1249,resp1447,resp2903,6
1250,resp1447,resp3221,5
1251,resp1447,resp4618,1
1252,resp1447,resp860,1
1253,resp1449,resp1209,1
1254,resp1449,resp1997,1
1255,resp1449,resp269,1
1256,resp1449,resp2950,2
1257,resp1449,resp3847,1
1258,resp1449,resp4574,1
1259,resp1449,resp493,1
1260,resp1450,resp275,1
1261,resp1450,resp346,1
1262,resp1450,resp3798,4
1263,resp1450,resp3941,6
1264,resp1451,resp3604,1
1265,resp1451,resp5130,1
1266,resp1451,resp819,4
1267,resp1452,resp1582,3
1268,resp1452,resp287,1
1269,resp1452,resp3713,2
1270,resp1452,resp5408,1
1271,resp1453,resp1604,1
1272,resp1453,resp214,2
1273,resp1453,resp3314,2
1274,resp1453,resp3711,1
1275,resp1453,resp4269,4
1276,resp1453,resp4756,1
1277,resp1453,resp6248,2
1278,resp1456,resp2090,1
1279,resp1456,resp2378,2
1280,resp1456,resp3111,1
1281,resp1456,resp3558,4
1282,resp1456,resp5586,1
1283,resp1456,resp6098,5
1284,resp1456,resp6160,4
1285,resp1457,resp1879,2
1286,resp1457,resp2536,1
1287,resp1457,resp3057,1
1288,resp1457,resp3187,2
1289,resp1458,resp1472,2
1290,resp1458,resp232,1
1291,resp1458,resp322,4
1292,resp1458,resp3319,1
1293,resp1458,resp4823,6
1294,resp1458,resp5936,4
1295,resp1462,resp1814,6
1296,resp1462,resp2661,1
1297,resp1462,resp2872,1
1298,resp1462,resp3106,2
1299,resp1462,resp387,2
1300,resp1462,resp546,3
1301,resp1462,resp5970,1
1302,resp1463,resp2891,5
1303,resp1463,resp3982,1
1304,resp1463,resp689,2
1305,resp1464,resp2180,1
1306,resp1464,resp2267,2
1307,resp1464,resp2343,1
1308,resp1464,resp2514,1
1309,resp1464,resp5285,1
1310,resp1464,resp5376,2
1311,resp1464,resp5871,1
1312,resp1464,resp589,3
1313,resp147,resp2950,1
1314,resp147,resp4369,4
1315,resp147,resp4574,1
1316,resp147,resp64,3
1317,resp1472,resp1164,1
1318,resp1472,resp1210,2
1319,resp1472,resp2824,1
1320,resp1472,resp3319,1
1321,resp1472,resp3458,4
1322,resp1472,resp3480,1
1323,resp1472,resp4374,5
1324,resp1472,resp4574,1
1325,resp1472,resp4823,3
1326,resp1472,resp5539,1
1327,resp1472,resp6009,1
1328,resp1473,resp4023,2
1329,resp1473,resp5486,4
1330,resp1474,resp1212,1
1331,resp1474,resp2512,1
1332,resp1474,resp347,3
1333,resp1474,resp4318,3
1334,resp1475,resp1102,1
1335,resp1475,resp4351,6
1336,resp1475,resp4484,1
1337,resp1476,resp1071,2
1338,resp1476,resp1376,1
1339,resp1476,resp2501,1
1340,resp1476,resp2773,3
1341,resp1476,resp2804,2
1342,resp1476,resp3171,3
1343,resp1476,resp3993,3
1344,resp1476,resp413,2
1345,resp1476,resp4325,2
1346,resp1476,resp4331,1
1347,resp1476,resp5225,1
1348,resp1476,resp5488,1
1349,resp1476,resp96,2
1350,resp1477,resp1161,1
1351,resp1477,resp1389,4
1352,resp1477,resp1486,5
1353,resp1477,resp2150,1
1354,resp1477,resp254,4
1355,resp1477,resp3447,1
1356,resp1477,resp4230,1
1357,resp1477,resp5276,1
1358,resp1477,resp5714,1
1359,resp1477,resp934,5
1360,resp1481,resp1447,4
1361,resp1481,resp2903,3
1362,resp1481,resp3221,1
1363,resp1483,resp1185,1
1364,resp1483,resp169,6
1365,resp1483,resp1865,3
1366,resp1483,resp2191,3
1367,resp1483,resp2654,3
1368,resp1483,resp3028,2
1369,resp1483,resp3421,1
1370,resp1483,resp3780,3
1371,resp1483,resp5096,1
1372,resp1483,resp848,1
1373,resp1487,resp3545,2
1374,resp1487,resp4632,2
1375,resp1488,resp1256,4
1376,resp1488,resp132,2
1377,resp1488,resp2357,1
1378,resp1488,resp4988,3
1379,resp1488,resp5694,3
1380,resp1488,resp825,2
1381,resp1492,resp1289,4
1382,resp1492,resp2300,1
1383,resp1492,resp288,1
1384,resp1492,resp3538,4
1385,resp1492,resp488,1
1386,resp1492,resp4935,6
1387,resp1492,resp5036,1
1388,resp1492,resp5209,4
1389,resp1492,resp5404,1
1390,resp1494,resp2169,1
1391,resp1494,resp621,4
1392,resp1496,resp1065,6
1393,resp1496,resp1317,1
1394,resp1496,resp2288,2
1395,resp1496,resp3316,2
1396,resp1496,resp3608,6
1397,resp1496,resp549,1
1398,resp1496,resp5749,1
1399,resp150,resp1723,1
1400,resp150,resp1813,5
1401,resp150,resp2890,5
1402,resp150,resp3808,5
1403,resp150,resp4579,6
1404,resp150,resp5417,1
1405,resp150,resp6075,1
1406,resp1500,resp1607,1
1407,resp1500,resp40,5
1408,resp1504,resp2475,6
1409,resp1504,resp2925,3
1410,resp1504,resp3590,1
1411,resp1504,resp4114,1
1412,resp1504,resp502,1
1413,resp1504,resp5201,1
1414,resp1504,resp558,4
1415,resp1504,resp6009,1
1416,resp1506,resp158,3
1417,resp1506,resp2339,1
1418,resp1506,resp2456,1
1419,resp1506,resp3196,4
1420,resp1506,resp4141,1
1421,resp1506,resp4256,1
1422,resp1506,resp518,2
1423,resp1506,resp5497,1
1424,resp1506,resp5769,2
1425,resp1506,resp5941,4
1426,resp1509,resp1508,2
1427,resp1509,resp2292,3
1428,resp1509,resp4766,1
1429,resp1511,resp2099,1
1430,resp1511,resp2287,1
1431,resp1511,resp3545,1
1432,resp1511,resp3925,1
1433,resp1511,resp993,2
1434,resp1514,resp1287,4
1435,resp1514,resp2092,1
1436,resp1514,resp2522,1
1437,resp1514,resp3358,5
1438,resp1514,resp3608,5
1439,resp1514,resp3794,1
1440,resp1514,resp4756,2
1441,resp1514,resp534,1
1442,resp1514,resp549,1
1443,resp1514,resp5856,3
1444,resp1517,resp1667,3
1445,resp1517,resp1716,6
1446,resp1517,resp415,2
1447,resp1517,resp5726,5
1448,resp1518,resp4068,5
1449,resp1518,resp4646,4
1450,resp1518,resp881,1
1451,resp1519,resp4266,1
1452,resp1519,resp4571,1
1453,resp1519,resp5429,6
1454,resp1519,resp546,6
1455,resp1520,resp1532,1
1456,resp1520,resp2995,4
1457,resp1520,resp3409,1
1458,resp1520,resp3989,2
1459,resp1520,resp4030,1
1460,resp1520,resp4079,3
1461,resp1520,resp45,2
1462,resp1520,resp4774,3
1463,resp1520,resp4981,3
1464,resp1520,resp5713,2
1465,resp1520,resp6047,1
1466,resp1520,resp608,1
1467,resp1521,resp1753,1
1468,resp1521,resp3238,4
1469,resp1521,resp3352,1
1470,resp1521,resp5221,1
1471,resp1521,resp5690,4
1472,resp1522,resp3221,1
1473,resp1522,resp3756,6
1474,resp1524,resp1442,1
1475,resp1524,resp2837,1
1476,resp1524,resp3024,1
1477,resp1524,resp903,1
1478,resp1526,resp1536,2
1479,resp1526,resp1626,2
1480,resp1526,resp3989,3
1481,resp1526,resp4390,2
1482,resp1526,resp4570,2
1483,resp1526,resp608,5
1484,resp1529,resp101,6
1485,resp1529,resp2781,3
1486,resp1529,resp4153,3
1487,resp1529,resp5975,1
1488,resp1529,resp6002,6
1489,resp1529,resp6137,5
1490,resp153,resp2511,1
1491,resp1530,resp3015,5
1492,resp1530,resp3499,1
1493,resp1531,resp1871,4
1494,resp1531,resp5584,4
1495,resp1531,resp6037,6
1496,resp1531,resp63,5
1497,resp1532,resp1580,3
1498,resp1532,resp2830,1
1499,resp1532,resp3989,1
1500,resp1532,resp4232,1
1501,resp1532,resp4774,2
1502,resp1532,resp5244,2
1503,resp1532,resp595,2
1504,resp1532,resp811,2
1505,resp1534,resp2461,5
1506,resp1534,resp2787,3
1507,resp1534,resp4571,4
1508,resp1534,resp5484,1
1509,resp1534,resp5846,1
1510,resp1534,resp5913,3
1511,resp1535,resp3448,1
1512,resp1536,resp3989,1
1513,resp1536,resp4390,6
1514,resp1536,resp608,5
1515,resp1538,resp1541,2
1516,resp1538,resp172,6
1517,resp1538,resp3016,4
1518,resp1538,resp3198,1
1519,resp1538,resp4381,6
1520,resp1538,resp6006,1
1521,resp1538,resp6079,4
1522,resp1539,resp411,2
1523,resp1539,resp4940,4
1524,resp1541,resp3198,4
1525,resp1541,resp4181,5
1526,resp1541,resp5400,1
1527,resp1542,resp1387,2
1528,resp1542,resp1534,2
1529,resp1542,resp1882,2
1530,resp1542,resp2771,1
1531,resp1542,resp3281,1
1532,resp1542,resp3961,1
1533,resp1542,resp4266,2
1534,resp1542,resp4571,1
1535,resp1542,resp558,1
1536,resp1542,resp5944,4
1537,resp1542,resp938,3
1538,resp1542,resp965,4
1539,resp1552,resp1,1
1540,resp1552,resp1214,1
1541,resp1552,resp1740,1
1542,resp1552,resp2671,1
1543,resp1553,resp1739,5
1544,resp1553,resp1743,1
1545,resp1553,resp2349,3
1546,resp1553,resp292,1
1547,resp1553,resp5838,5
1548,resp1553,resp611,2
1549,resp1553,resp6144,1
1550,resp1553,resp965,6
1551,resp1554,resp11,4
1552,resp1554,resp1238,1
1553,resp1554,resp1507,1
1554,resp1554,resp3261,1
1555,resp1554,resp3823,1
1556,resp1555,resp3401,1
1557,resp1555,resp3941,1
1558,resp1555,resp5041,2
1559,resp1555,resp5654,4
1560,resp1555,resp6098,2
1561,resp1555,resp843,6
1562,resp1555,resp892,4
1563,resp1558,resp1452,3
1564,resp1558,resp4218,2
1565,resp1558,resp5885,4
1566,resp1558,resp6031,4
1567,resp1560,resp2922,2
1568,resp1560,resp4977,2
1569,resp1560,resp5309,6
1570,resp1561,resp1318,2
1571,resp1561,resp1662,1
1572,resp1561,resp1779,1
1573,resp1561,resp2404,3
1574,resp1561,resp2715,6
1575,resp1561,resp3952,5
1576,resp1561,resp5998,6
1577,resp1563,resp1332,6
1578,resp1563,resp1443,2
1579,resp1563,resp1452,2
1580,resp1563,resp1872,2
1581,resp1563,resp4867,5
1582,resp1563,resp71,3
1583,resp1563,resp947,4
1584,resp1567,resp1542,1
1585,resp1567,resp206,1
1586,resp1567,resp292,2
1587,resp1567,resp3110,1
1588,resp1567,resp3217,1
1589,resp1567,resp3977,4
1590,resp1567,resp4266,1
1591,resp1567,resp4571,3
1592,resp1567,resp558,4
1593,resp1567,resp611,6
1594,resp1568,resp1938,2
1595,resp1568,resp2902,4
1596,resp1568,resp4313,4
1597,resp1568,resp4841,2
1598,resp1568,resp4878,1
1599,resp1568,resp862,1
1600,resp1569,resp1164,1
1601,resp1569,resp4426,1
1602,resp1569,resp4724,3
1603,resp1569,resp51,1
1604,resp1570,resp1996,2
1605,resp1570,resp244,5
1606,resp1570,resp2477,1
1607,resp1570,resp4049,6
1608,resp1570,resp4649,4
1609,resp1570,resp647,1
1610,resp1570,resp844,5
1611,resp1571,resp1472,2
1612,resp1571,resp1606,2
1613,resp1571,resp1931,3
1614,resp1571,resp269,1
1615,resp1571,resp2725,1
1616,resp1571,resp3549,2
1617,resp1571,resp3715,2
1618,resp1571,resp4574,3
1619,resp1571,resp5466,1
1620,resp1571,resp5539,1
1621,resp1574,resp2558,1
1622,resp1574,resp3322,1
1623,resp1574,resp429,1
1624,resp1574,resp508,1
1625,resp1574,resp828,6
1626,resp1578,resp0,1
1627,resp1578,resp1079,1
1628,resp1578,resp1625,1
1629,resp1578,resp3971,1
1630,resp1578,resp4223,1
1631,resp1578,resp5208,5
1632,resp1578,resp784,1
1633,resp158,resp1506,1
1634,resp158,resp2848,1
1635,resp158,resp4256,1
1636,resp158,resp5497,1
1637,resp158,resp5769,1
1638,resp158,resp5941,3
1639,resp1580,resp2989,2
1640,resp1580,resp3989,1
1641,resp1580,resp4166,1
1642,resp1580,resp4774,4
1643,resp1580,resp595,1
1644,resp1580,resp811,2
1645,resp1583,resp1038,2
1646,resp1583,resp1841,5
1647,resp1583,resp2330,6
1648,resp1583,resp5285,5
1649,resp1587,resp1842,1
1650,resp1587,resp1909,3
1651,resp1587,resp2373,4
1652,resp1587,resp2601,3
1653,resp1587,resp3283,2
1654,resp1587,resp336,1
1655,resp1587,resp4644,2
1656,resp1587,resp4790,2
1657,resp1587,resp5908,6
1658,resp1588,resp2236,1
1659,resp1588,resp2720,2
1660,resp1588,resp3280,5
1661,resp1588,resp398,1
1662,resp1588,resp4374,3
1663,resp1588,resp5101,2
1664,resp1588,resp5401,1
1665,resp1588,resp920,2
1666,resp1588,resp948,2
1667,resp1589,resp1512,6
1668,resp159,resp3369,1
1669,resp159,resp3508,1
1670,resp159,resp3665,2
1671,resp1590,resp4013,6
1672,resp1591,resp1438,2
1673,resp1591,resp1776,1
1674,resp1591,resp3100,1
1675,resp1598,resp4038,1
1676,resp1603,resp1995,1
1677,resp1603,resp2567,2
1678,resp1603,resp3325,2
1679,resp1603,resp5227,2
1680,resp1603,resp562,5
1681,resp1604,resp1104,2
1682,resp1604,resp214,2
1683,resp1604,resp3006,6
1684,resp1604,resp3014,1
1685,resp1604,resp5153,3
1686,resp1604,resp5873,5
1687,resp1604,resp6248,2
1688,resp1605,resp1229,1
1689,resp1605,resp1587,4
1690,resp1605,resp2373,2
1691,resp1606,resp1472,3
1692,resp1606,resp2302,1
1693,resp1606,resp2746,2
1694,resp1606,resp2954,5
1695,resp1606,resp3402,1
1696,resp1606,resp3458,4
1697,resp1606,resp3620,3
1698,resp1606,resp3893,1
1699,resp1606,resp4436,2
1700,resp1607,resp1209,2
1701,resp1607,resp1829,2
1702,resp1607,resp1830,2
1703,resp1607,resp2954,5
1704,resp1607,resp3444,2
1705,resp1607,resp40,2
1706,resp1607,resp4182,2
1707,resp1607,resp4436,6
1708,resp1607,resp4676,1
1709,resp1612,resp2503,1
1710,resp1612,resp3193,1
1711,resp1612,resp5532,1
1712,resp1613,resp1188,1
1713,resp1613,resp170,1
1714,resp1613,resp1701,5
1715,resp1613,resp5523,1
1716,resp1613,resp5965,2
1717,resp1613,resp5977,1
1718,resp1613,resp5990,3
1719,resp1616,resp1593,3
1720,resp1616,resp2584,5
1721,resp1616,resp4202,1
1722,resp1616,resp5222,2
1723,resp1616,resp5519,1
1724,resp1616,resp5839,1
1725,resp1617,resp1587,4
1726,resp1617,resp5908,4
1727,resp162,resp1818,1
1728,resp162,resp1944,3
1729,resp162,resp3254,3
1730,resp162,resp4768,2
1731,resp162,resp735,1
1732,resp1620,resp2090,3
1733,resp1620,resp3003,1
1734,resp1620,resp3675,1
1735,resp1620,resp4452,1
1736,resp1620,resp6238,3
1737,resp1621,resp1325,1
1738,resp1621,resp2373,1
1739,resp1621,resp4787,1
1740,resp1621,resp4815,3
1741,resp1625,resp4223,4
1742,resp1625,resp5416,3
1743,resp1625,resp5742,3
1744,resp1625,resp784,4
1745,resp1626,resp4390,6
1746,resp1626,resp608,4
1747,resp1628,resp1209,1
1748,resp1628,resp1419,1
1749,resp1628,resp1785,2
1750,resp1628,resp2950,4
1751,resp1628,resp3049,1
1752,resp1628,resp31,1
1753,resp1628,resp4369,1
1754,resp1628,resp4559,4
1755,resp1628,resp4574,4
1756,resp163,resp2659,4
1757,resp163,resp3221,1
1758,resp163,resp4619,2
1759,resp1630,resp1992,2
1760,resp1630,resp2121,2
1761,resp1630,resp5929,2
1762,resp1634,resp1742,6
1763,resp1634,resp4331,1
1764,resp1634,resp4659,2
1765,resp1634,resp734,5
1766,resp1636,resp3259,4
1767,resp1636,resp3711,1
1768,resp1636,resp4479,1
1769,resp1636,resp4678,4
1770,resp1636,resp4805,1
1771,resp1636,resp997,2
1772,resp1637,resp2024,3
1773,resp1637,resp3404,1
1774,resp1637,resp4261,6
1775,resp1637,resp5984,2
1776,resp1637,resp6068,3
1777,resp1638,resp1060,1
1778,resp1638,resp1486,1
1779,resp1638,resp1504,1
1780,resp1638,resp2055,1
1781,resp1638,resp2249,1
1782,resp1638,resp2475,2
1783,resp1638,resp2559,2
1784,resp1638,resp2689,1
1785,resp1638,resp2746,1
1786,resp1638,resp3022,2
1787,resp1638,resp3516,1
1788,resp1638,resp4114,1
1789,resp1638,resp4724,1
1790,resp1638,resp478,1
1791,resp1638,resp502,1
1792,resp1638,resp6009,2
1793,resp1638,resp6113,1
1794,resp1638,resp6191,1
1795,resp1638,resp620,2
1796,resp1639,resp1734,1
1797,resp1639,resp2834,3
1798,resp1640,resp2048,5
1799,resp1640,resp5493,5
1800,resp1641,resp1210,5
1801,resp1641,resp1776,1
1802,resp1641,resp2353,3
1803,resp1641,resp2461,1
1804,resp1641,resp3,1
1805,resp1641,resp3480,1
1806,resp1641,resp3660,1
1807,resp1641,resp507,2
1808,resp1641,resp5199,3
1809,resp1641,resp5217,1
1810,resp1641,resp573,3
1811,resp1642,resp3842,5
1812,resp1642,resp4662,6
1813,resp1642,resp5468,5
1814,resp1642,resp6009,1
1815,resp1644,resp1214,6
1816,resp1644,resp1376,1
1817,resp1644,resp1786,5
1818,resp1644,resp2235,6
1819,resp1644,resp3864,1
1820,resp1644,resp5488,5
1821,resp1645,resp1038,1
1822,resp1645,resp1841,1
1823,resp1645,resp3259,2
1824,resp1645,resp5090,5
1825,resp1645,resp5285,6
1826,resp165,resp2048,1
1827,resp165,resp2644,4
1828,resp165,resp3320,1
1829,resp165,resp4447,1
1830,resp165,resp5481,6
1831,resp165,resp5580,1
1832,resp165,resp5653,1
1833,resp165,resp6220,1
1834,resp1651,resp2829,1
1835,resp1651,resp3259,5
1836,resp1651,resp4043,2
1837,resp1651,resp4333,1
1838,resp1651,resp5954,1
1839,resp1651,resp6066,1
1840,resp1651,resp6108,2
1841,resp1651,resp812,1
1842,resp1652,resp1152,1
1843,resp1652,resp1879,1
1844,resp1652,resp51,1
1845,resp1652,resp545,1
1846,resp1652,resp5810,5
1847,resp1652,resp5822,4
1848,resp1653,resp1410,3
1849,resp1653,resp2202,1
1850,resp1653,resp3116,1
1851,resp1653,resp3293,2
1852,resp1653,resp388,1
1853,resp1653,resp5328,3
1854,resp1653,resp5378,1
1855,resp1653,resp652,1
1856,resp1657,resp1960,1
1857,resp1657,resp2221,4
1858,resp1657,resp37,1
1859,resp1657,resp775,1
1860,resp1657,resp777,1
1861,resp1658,resp122,6
1862,resp1658,resp2955,1
1863,resp1658,resp5179,2
1864,resp1659,resp2865,4
