src,dst,final_weights
resp5473,resp2797,0.135
resp5473,resp4059,0.045
resp5473,resp5486,0.54
resp5473,resp5713,0.135
resp5473,resp6047,0.36
resp5474,resp1532,0.12
resp5474,resp2300,0.12
resp5474,resp2548,0.12
resp5474,resp4326,0.12
resp5474,resp5390,0.12
resp5474,resp865,0.12
resp5481,resp2937,0.03428571428571429
resp5481,resp6220,0.4114285714285714
resp5484,resp1534,0.3927272727272727
resp5484,resp4670,0.03272727272727273
resp5484,resp5846,0.26181818181818184
resp5486,resp4774,0.384
resp5486,resp6047,0.048
resp5487,resp1675,0.15428571428571428
resp5487,resp195,0.2742857142857143
resp549,resp1514,0.256
resp549,resp3608,0.384
resp549,resp4756,0.256
resp549,resp5749,0.032
resp5492,resp1396,0.042352941176470586
resp5492,resp2077,0.3388235294117647
resp5492,resp2228,0.508235294117647
resp5492,resp541,0.042352941176470586
resp5492,resp6032,0.042352941176470586
resp5492,resp6033,0.3388235294117647
resp5493,resp1640,0.28800000000000003
resp5493,resp2048,0.192
resp5494,resp188,0.384
resp5494,resp469,0.048
resp5496,resp1379,0.06
resp5496,resp4226,0.06
resp5496,resp5520,0.48
resp5497,resp2339,0.06666666666666667
resp5497,resp494,0.2
resp5497,resp5941,0.5333333333333333
resp5497,resp6038,0.06666666666666667
resp5497,resp944,0.06666666666666667
resp5500,resp1038,0.24
resp5500,resp2343,0.7999999999999999
resp5500,resp2827,0.08
resp5500,resp309,0.08
resp5500,resp3752,0.08
resp5500,resp4121,0.08
resp5500,resp4695,0.08
resp5500,resp4801,0.08
resp5500,resp5816,0.08
resp5500,resp5857,0.08
resp5500,resp5871,0.08
resp5500,resp6242,0.24
resp5502,resp1379,0.03428571428571429
resp5502,resp415,0.4114285714285714
resp5504,resp1777,0.12
resp5504,resp2144,0.12
resp5505,resp1115,0.32
resp5505,resp1121,0.12
resp5505,resp2312,0.48
resp5505,resp2654,0.04
resp5505,resp3279,0.12
resp5505,resp4778,0.18
resp5505,resp5349,0.32
resp5505,resp6197,0.12
resp5507,resp2755,0.24
resp5507,resp3432,0.24
resp5507,resp3435,0.24
resp5507,resp4498,0.24
resp5508,resp1472,0.16500000000000004
resp5508,resp2236,0.16500000000000004
resp5508,resp257,0.2475
resp5508,resp3280,0.05500000000000001
resp5508,resp3293,0.55
resp5508,resp3374,0.05500000000000001
resp5508,resp398,0.05500000000000001
resp5508,resp4374,0.16500000000000004
resp5508,resp4797,0.05500000000000001
resp5508,resp4969,0.44000000000000006
resp5508,resp5401,0.16500000000000004
resp551,resp1604,0.05142857142857143
resp551,resp1956,0.05142857142857143
resp551,resp3775,0.5142857142857142
resp5515,resp2816,0.048
resp5515,resp343,0.14400000000000002
resp5515,resp5298,0.384
resp5515,resp884,0.21600000000000003
resp5517,resp1534,0.1408695652173913
resp5517,resp2525,0.04695652173913043
resp5517,resp2728,0.1408695652173913
resp5517,resp2787,0.1408695652173913
resp5517,resp3626,0.37565217391304345
resp5517,resp3948,0.04695652173913043
resp5517,resp4100,0.1408695652173913
resp5517,resp5184,0.21130434782608698
resp5517,resp5913,0.5634782608695653
resp5518,resp1880,0.18
resp5518,resp5517,0.06
resp5518,resp825,0.27
resp5519,resp1593,0.2
resp5519,resp2584,0.2
resp5519,resp2959,0.2
resp5519,resp4202,0.06666666666666667
resp5519,resp6074,0.2
resp5520,resp1161,0.03428571428571429
resp5520,resp415,0.4114285714285714
resp5522,resp1316,0.48
resp5522,resp1318,0.18
resp5522,resp2376,0.12
resp5522,resp4169,0.18
resp5522,resp4266,0.04
resp5522,resp4571,0.12
resp5522,resp5159,0.39999999999999997
resp5522,resp6072,0.12
resp5523,resp1161,0.065
resp5523,resp1188,0.2925
resp5523,resp1613,0.065
resp5523,resp1701,0.7799999999999999
resp5523,resp2461,0.065
resp5523,resp3447,0.065
resp5523,resp3882,0.065
resp5523,resp4824,0.065
resp5523,resp5022,0.195
resp5523,resp5586,0.065
resp5523,resp5826,0.195
resp5523,resp5965,0.195
resp5523,resp766,0.195
resp5526,resp870,0.24
resp5529,resp11,0.24
resp5530,resp5726,0.24
resp5531,resp2780,0.06545454545454546
resp5531,resp3158,0.19636363636363638
resp5531,resp346,0.6545454545454547
resp5531,resp3941,0.06545454545454546
resp5531,resp5965,0.06545454545454546
resp5531,resp612,0.06545454545454546
resp5533,resp1710,0.14400000000000002
resp5533,resp1817,0.14400000000000002
resp5533,resp2946,0.21600000000000003
resp5533,resp3121,0.384
resp5533,resp4301,0.14400000000000002
resp5533,resp4372,0.14400000000000002
resp5534,resp1349,0.07200000000000001
resp5534,resp2824,0.21600000000000003
resp5534,resp2856,0.72
resp5534,resp3221,0.07200000000000001
resp5534,resp3365,0.21600000000000003
resp5534,resp3475,0.07200000000000001
resp5534,resp5043,0.07200000000000001
resp5534,resp5140,0.07200000000000001
resp5534,resp5788,0.07200000000000001
resp5535,resp1188,0.24
resp5537,resp3575,0.03428571428571429
resp5537,resp4774,0.4114285714285714
resp5541,resp2541,0.18
resp5541,resp5478,0.18
resp5541,resp5547,0.06
resp5541,resp5548,0.06
resp5541,resp6055,0.06
resp5541,resp644,0.06
resp5541,resp664,0.72
resp5542,resp1214,0.36
resp5542,resp3945,0.135
resp5542,resp413,0.135
resp5543,resp1583,0.18
resp5543,resp1828,0.39999999999999997
resp5543,resp1841,0.12
resp5543,resp2330,0.39999999999999997
resp5543,resp371,0.04
resp5543,resp5150,0.18
resp5543,resp5902,0.18
resp5543,resp6150,0.12
resp5545,resp1035,0.03
resp5545,resp2804,0.36
resp5545,resp3667,0.36
resp5545,resp4606,0.3
resp5545,resp854,0.09
resp5545,resp96,0.24
resp5548,resp5478,0.3
resp5548,resp5541,0.24
resp5548,resp644,0.3
resp5548,resp664,0.09
resp5550,resp3006,0.135
resp5550,resp4107,0.3
resp5551,resp1025,0.08
resp5551,resp2351,0.08
resp5551,resp3031,0.08
resp5551,resp5570,0.08
resp5551,resp5663,0.64
resp5551,resp94,0.08
resp5556,resp1350,0.189
resp5556,resp1781,0.42000000000000004
resp5556,resp2176,0.126
resp5556,resp2283,0.189
resp5556,resp2401,0.042
resp5556,resp2696,0.42000000000000004
resp5556,resp3079,0.042
resp5558,resp1477,0.18
resp5560,resp1039,0.05142857142857143
resp5560,resp3771,0.05142857142857143
resp5560,resp4452,0.4114285714285714
resp5560,resp51,0.4114285714285714
resp5560,resp5810,0.5142857142857142
resp5560,resp5934,0.05142857142857143
resp5560,resp5981,0.05142857142857143
resp5560,resp622,0.05142857142857143
resp5560,resp92,0.23142857142857143
resp5564,resp3756,0.3
resp5564,resp3970,0.3
resp5564,resp5101,0.135
resp5564,resp5563,0.24
resp5564,resp5581,0.135
resp5564,resp6185,0.24
resp5566,resp6016,0.27
resp5566,resp756,0.06
resp5567,resp1680,0.23142857142857143
resp5567,resp2872,0.23142857142857143
resp5567,resp5970,0.05142857142857143
resp5569,resp188,0.43636363636363634
resp5569,resp2874,0.04363636363636364
resp5569,resp3816,0.04363636363636364
resp5569,resp4037,0.3490909090909091
resp5571,resp4483,0.18
resp5574,resp109,0.06
resp5574,resp1420,0.18
resp5574,resp1895,0.27
resp5574,resp1908,0.27
resp5574,resp1933,0.06
resp5574,resp2657,0.18
resp5578,resp3545,0.135
resp5578,resp5434,0.3
resp5578,resp993,0.24
resp558,resp1882,0.34285714285714286
resp558,resp2161,0.04285714285714286
resp558,resp4571,0.34285714285714286
resp558,resp5201,0.04285714285714286
resp558,resp5429,0.34285714285714286
resp5580,resp1060,0.049999999999999996
resp5580,resp1073,0.6
resp5580,resp6009,0.049999999999999996
resp5580,resp689,0.049999999999999996
resp5580,resp878,0.22499999999999998
resp5581,resp3304,0.05333333333333333
resp5581,resp3833,0.05333333333333333
resp5581,resp5221,0.5333333333333333
resp5581,resp930,0.15999999999999998
resp5582,resp1038,0.36
resp5582,resp1153,0.03
resp5582,resp1160,0.03
resp5582,resp2049,0.3
resp5582,resp5816,0.3
resp5582,resp6016,0.36
resp5583,resp1559,0.055384615384615386
resp5583,resp1736,0.24923076923076926
resp5583,resp3599,0.055384615384615386
resp5583,resp4076,0.055384615384615386
resp5583,resp4754,0.5538461538461539
resp5583,resp60,0.16615384615384615
resp5584,resp1472,0.17052631578947366
resp5584,resp3581,0.17052631578947366
resp5584,resp4374,0.4547368421052631
resp5584,resp469,0.4547368421052631
resp5584,resp5231,0.17052631578947366
resp5584,resp5494,0.05684210526315789
resp5584,resp5626,0.17052631578947366
resp5584,resp5666,0.05684210526315789
resp5584,resp6037,0.05684210526315789
resp5588,resp1411,0.6
resp5588,resp1805,0.06
resp5588,resp2890,0.18
resp5588,resp4159,0.06
resp5588,resp870,0.06
resp559,resp5526,0.24
resp5590,resp1759,0.36
resp5590,resp1874,0.36
resp5590,resp235,0.036000000000000004
resp5590,resp3570,0.10800000000000001
resp5590,resp3789,0.432
resp5590,resp4117,0.036000000000000004
resp5593,resp1534,0.13714285714285715
resp5593,resp2263,0.13714285714285715
resp5593,resp3821,0.20571428571428574
resp5593,resp4471,0.045714285714285714
resp5593,resp5484,0.4571428571428571
resp5593,resp568,0.4571428571428571
resp5593,resp5908,0.13714285714285715
resp5593,resp817,0.045714285714285714
resp5596,resp1376,0.075
resp5596,resp1652,0.075
resp5596,resp2507,0.22499999999999998
resp5596,resp3192,0.075
resp5596,resp3949,0.22499999999999998
resp5596,resp3989,0.075
resp5596,resp4225,0.22499999999999998
resp5596,resp4571,0.075
resp5596,resp545,0.075
resp5596,resp5822,0.6
resp5598,resp1681,0.06545454545454546
resp5598,resp2143,0.5236363636363637
resp5598,resp4497,0.06545454545454546
resp5598,resp5437,0.19636363636363638
resp5598,resp6134,0.19636363636363638
resp5598,resp999,0.06545454545454546
resp5599,resp1278,0.39999999999999997
resp5599,resp1759,0.22499999999999998
resp5599,resp240,0.6
resp5599,resp2753,0.15
resp5599,resp3356,0.049999999999999996
resp5599,resp3933,0.049999999999999996
resp5599,resp4857,0.049999999999999996
resp5599,resp4989,0.39999999999999997
resp5599,resp5332,0.049999999999999996
resp5599,resp5783,0.049999999999999996
resp560,resp2491,0.21333333333333332
resp560,resp4809,0.26666666666666666
resp5600,resp1559,0.14400000000000002
resp5600,resp167,0.21600000000000003
resp5601,resp1147,0.04
resp5601,resp1210,0.39999999999999997
resp5607,resp5787,0.24
resp5608,resp3245,0.045
resp5608,resp5239,0.045
resp5608,resp5618,0.54
resp5609,resp158,0.06
resp5609,resp2848,0.06
resp5609,resp4256,0.18
resp5609,resp5497,0.27
resp5609,resp5941,0.27
resp5609,resp6131,0.18
resp561,resp1417,0.06
resp561,resp1912,0.48
resp561,resp2070,0.18
resp561,resp2563,0.06
resp561,resp3159,0.18
resp561,resp354,0.18
resp561,resp3550,0.6
resp561,resp4278,0.06
resp561,resp4542,0.06
resp561,resp4967,0.27
resp561,resp5043,0.06
resp561,resp6222,0.06
resp5613,resp281,0.19285714285714284
resp5613,resp410,0.19285714285714284
resp5613,resp4735,0.04285714285714286
resp5613,resp5586,0.04285714285714286
resp5613,resp6159,0.5142857142857142
resp5614,resp1793,0.12
resp5614,resp2303,0.12
resp5617,resp1882,0.135
resp5617,resp2039,0.45
resp5617,resp3961,0.045
resp5617,resp4169,0.045
resp5617,resp4571,0.54
resp5617,resp5267,0.45
resp5617,resp5429,0.045
resp5617,resp5618,0.135
resp5617,resp5788,0.045
resp5618,resp1188,0.48
resp5618,resp170,0.06
resp5618,resp4261,0.18
resp5618,resp5535,0.06
resp5619,resp1274,0.06545454545454546
resp5619,resp2790,0.19636363636363638
resp5619,resp3944,0.19636363636363638
resp5619,resp4008,0.06545454545454546
resp5619,resp4703,0.06545454545454546
resp5619,resp5885,0.5236363636363637
resp562,resp1603,0.10500000000000001
resp562,resp1995,0.10500000000000001
resp562,resp2567,0.10500000000000001
resp562,resp3325,0.10500000000000001
resp562,resp3354,0.10500000000000001
resp562,resp4120,0.10500000000000001
resp562,resp5227,0.31500000000000006
resp5621,resp1814,0.075
resp5621,resp2661,0.075
resp5621,resp4285,0.075
resp5621,resp546,0.22499999999999998
resp5621,resp6279,0.3375
resp5623,resp1595,0.13846153846153844
resp5623,resp2115,0.13846153846153844
resp5623,resp4002,0.13846153846153844
resp5623,resp4363,0.5538461538461538
resp5623,resp5526,0.04615384615384615
resp5624,resp2026,0.28800000000000003
resp5624,resp2917,0.036000000000000004
resp5624,resp742,0.36
resp5625,resp3219,0.32
resp5625,resp3910,0.12
resp5626,resp2798,0.44799999999999995
resp5626,resp3581,0.055999999999999994
resp5626,resp4087,0.055999999999999994
resp5626,resp4504,0.055999999999999994
resp5626,resp5231,0.055999999999999994
resp5626,resp5584,0.672
resp5626,resp99,0.055999999999999994
resp5628,resp4390,0.21600000000000003
resp5628,resp4484,0.048
resp5628,resp45,0.048
resp5628,resp5713,0.48
resp5629,resp1411,0.32
resp5629,resp3182,0.256
resp5629,resp4159,0.32
resp5629,resp4601,0.032
resp563,resp1349,0.5760000000000001
resp563,resp2856,0.048
resp563,resp3365,0.14400000000000002
resp563,resp5140,0.048
resp5639,resp2650,0.2571428571428571
resp5639,resp2859,0.30857142857142855
resp5639,resp3968,0.11571428571428571
resp5643,resp2477,0.055999999999999994
resp5643,resp2947,0.16799999999999998
resp5643,resp2983,0.055999999999999994
resp5643,resp4130,0.055999999999999994
resp5643,resp4292,0.252
resp5643,resp4327,0.16799999999999998
resp5643,resp448,0.56
resp5646,resp1379,0.432
resp5646,resp2453,0.036000000000000004
resp5646,resp4056,0.036000000000000004
resp5646,resp415,0.36
resp5646,resp5726,0.432
resp5646,resp922,0.036000000000000004
resp5647,resp1895,0.24
resp5647,resp1908,0.24
resp5647,resp1933,0.08
resp5647,resp2657,0.24
resp5647,resp3870,0.08
resp5647,resp5825,0.08
resp5649,resp2647,0.12
resp565,resp1559,0.048
resp565,resp4442,0.384
resp5652,resp1406,0.28800000000000003
resp5652,resp2039,0.096
resp5652,resp4571,0.096
resp5652,resp4576,0.096
resp5652,resp4765,0.096
resp5652,resp5617,0.096
resp5652,resp6049,0.096
resp5652,resp927,0.28800000000000003
resp5653,resp1073,0.045
resp5653,resp1115,0.135
resp5653,resp1334,0.45
resp5653,resp3524,0.045
resp5653,resp374,0.2025
resp5653,resp5181,0.045
resp5653,resp526,0.45
resp5653,resp5705,0.045
resp5653,resp5866,0.45
resp5655,resp2300,0.12
resp5655,resp3055,0.12
resp5655,resp4935,0.39999999999999997
resp566,resp1054,0.048
resp566,resp213,0.384
resp566,resp5660,0.048
resp566,resp5839,0.384
resp5662,resp1734,0.384
resp5662,resp2128,0.14400000000000002
resp5662,resp4198,0.21600000000000003
resp5662,resp5733,0.048
resp5664,resp140,0.06315789473684211
resp5664,resp2804,0.06315789473684211
resp5664,resp3328,0.06315789473684211
resp5664,resp35,0.06315789473684211
resp5664,resp3777,0.28421052631578947
resp5664,resp4550,0.06315789473684211
resp5664,resp5065,0.06315789473684211
resp5664,resp5491,0.06315789473684211
resp5664,resp640,0.28421052631578947
resp5664,resp903,0.7578947368421053
resp5666,resp1827,0.06
resp5666,resp4818,0.06
resp5666,resp5447,0.18
resp5666,resp5584,0.72
resp5666,resp5626,0.06
resp5666,resp99,0.06
resp5670,resp1481,0.27
resp5670,resp3221,0.09
resp5670,resp5638,0.09
resp5671,resp1227,0.13090909090909092
resp5671,resp1435,0.19636363636363635
resp5671,resp2232,0.19636363636363635
resp5671,resp3651,0.04363636363636364
resp5671,resp4089,0.43636363636363634
resp5671,resp4812,0.3490909090909091
resp5671,resp6074,0.13090909090909092
resp5671,resp636,0.13090909090909092
resp5675,resp1487,0.36
resp5675,resp2120,0.36
resp5675,resp2959,0.045
resp5675,resp3545,0.54
resp5675,resp4632,0.2025
resp5675,resp4633,0.045
resp5675,resp5226,0.135
resp5675,resp5236,0.135
resp5675,resp635,0.045
resp5678,resp2890,0.07200000000000001
resp5678,resp3808,0.324
resp5678,resp3866,0.07200000000000001
resp5678,resp4576,0.07200000000000001
resp5678,resp4803,0.21600000000000003
resp5678,resp5695,0.21600000000000003
resp568,resp1452,0.08
resp568,resp1534,0.08
resp568,resp2445,0.08
resp568,resp3554,0.24
resp568,resp3821,0.08
resp568,resp5141,0.08
resp568,resp5593,0.36
resp568,resp817,0.24
resp5681,resp1419,0.39999999999999997
resp5681,resp1449,0.15
resp5681,resp1628,0.22499999999999998
resp5681,resp2302,0.049999999999999996
resp5681,resp2950,0.049999999999999996
resp5681,resp4418,0.049999999999999996
resp5681,resp4559,0.39999999999999997
resp5681,resp4574,0.15
resp5681,resp4712,0.049999999999999996
resp5681,resp729,0.5
resp5682,resp2720,0.33882352941176475
resp5682,resp3280,0.33882352941176475
resp5682,resp4374,0.02823529411764706
resp5682,resp920,0.22588235294117648
resp5683,resp125,0.12
resp5683,resp153,0.12
resp5683,resp311,0.12
resp5683,resp3811,0.12
resp5683,resp3835,0.12
resp5683,resp5792,0.12
resp5684,resp1282,0.6646153846153847
resp5684,resp1472,0.055384615384615386
resp5684,resp232,0.24923076923076926
resp5684,resp3280,0.055384615384615386
resp5684,resp6133,0.055384615384615386
resp5684,resp6216,0.055384615384615386
resp5686,resp1088,0.19384615384615383
resp5686,resp1266,0.06461538461538462
resp5686,resp3093,0.06461538461538462
resp5686,resp4226,0.06461538461538462
resp5686,resp5502,0.19384615384615383
resp5686,resp5726,0.6461538461538461
resp5686,resp5933,0.06461538461538462
resp5688,resp6206,0.07200000000000001
resp5688,resp6225,0.07200000000000001
resp5688,resp929,0.324
resp5690,resp1259,0.13846153846153844
resp5690,resp1968,0.13846153846153844
resp5690,resp4761,0.20769230769230768
resp5690,resp5391,0.46153846153846145
resp5690,resp6246,0.04615384615384615
resp5695,resp1161,0.09333333333333332
resp5695,resp1723,0.09333333333333332
resp5695,resp2890,0.41999999999999993
resp5695,resp3725,0.09333333333333332
resp5695,resp5663,0.09333333333333332
resp5695,resp5678,0.09333333333333332
resp5695,resp6026,0.09333333333333332
resp5697,resp3989,0.09818181818181819
resp5697,resp4001,0.26181818181818184
resp5697,resp4166,0.3272727272727273
resp5698,resp169,0.042
resp5698,resp2659,0.336
resp5698,resp2903,0.42000000000000004
resp5698,resp3221,0.504
resp5698,resp3756,0.042
resp5698,resp3784,0.126
resp5698,resp4206,0.042
resp57,resp4624,0.14400000000000002
resp57,resp5193,0.384
resp57,resp5742,0.14400000000000002
resp57,resp930,0.14400000000000002
resp5700,resp1734,0.08571428571428572
resp5700,resp401,0.08571428571428572
resp5700,resp4447,0.08571428571428572
resp5700,resp4466,0.08571428571428572
resp5700,resp5731,0.3857142857142857
resp5704,resp1894,0.15750000000000003
resp5704,resp2418,0.035
resp5704,resp2419,0.35000000000000003
resp5704,resp3267,0.28
resp5704,resp4704,0.10500000000000001
resp5704,resp5324,0.42000000000000004
resp5704,resp869,0.15750000000000003
resp5705,resp1334,0.26666666666666666
resp5705,resp2561,0.07999999999999999
resp5705,resp5181,0.32
resp5705,resp989,0.26666666666666666
resp5706,resp1472,0.05454545454545454
resp5706,resp231,0.16363636363636364
resp5706,resp2785,0.05454545454545454
resp5706,resp3280,0.6545454545454545
resp5706,resp5936,0.05454545454545454
resp5707,resp2283,0.25
resp5707,resp2696,0.3
resp5707,resp3978,0.3
resp5707,resp460,0.3
resp5707,resp494,0.024999999999999998
resp571,resp2094,0.15
resp571,resp2816,0.049999999999999996
resp571,resp2885,0.6
resp571,resp5298,0.049999999999999996
resp571,resp6059,0.15
resp5710,resp2560,0.10500000000000001
resp5710,resp3035,0.10500000000000001
resp5710,resp3595,0.10500000000000001
resp5710,resp5380,0.10500000000000001
resp5710,resp5470,0.10500000000000001
resp5710,resp5910,0.31500000000000006
resp5710,resp5973,0.10500000000000001
resp5712,resp3356,0.04285714285714286
resp5712,resp443,0.04285714285714286
resp5712,resp4492,0.42857142857142855
resp5712,resp5427,0.5142857142857142
resp5712,resp5641,0.04285714285714286
resp5713,resp1265,0.096
resp5713,resp1770,0.096
resp5713,resp2041,0.096
resp5713,resp2131,0.096
resp5713,resp2800,0.096
resp5713,resp3040,0.096
resp5713,resp3989,0.096
resp5713,resp4343,0.096
resp5713,resp5568,0.096
resp5713,resp5628,0.768
resp5713,resp5950,0.096
resp5713,resp756,0.096
resp5714,resp2150,0.28800000000000003
resp5714,resp254,0.28800000000000003
resp5714,resp4230,0.10800000000000001
resp5715,resp1078,0.384
resp5715,resp1908,0.032
resp5715,resp4377,0.256
resp5715,resp894,0.256
resp572,resp1734,0.07384615384615384
resp572,resp2339,0.07384615384615384
resp572,resp2543,0.22153846153846152
resp572,resp4902,0.3323076923076923
resp572,resp5781,0.07384615384615384
resp572,resp5941,0.07384615384615384
resp572,resp6038,0.3323076923076923
resp572,resp6220,0.07384615384615384
resp5723,resp11,0.24
resp5724,resp3125,0.12
resp5724,resp3488,0.04
resp5724,resp5040,0.39999999999999997
resp5724,resp5144,0.48
resp5724,resp5251,0.04
resp5726,resp2562,0.09
resp5726,resp415,0.3
resp5726,resp5411,0.36
resp5726,resp922,0.135
resp5727,resp1703,0.22499999999999998
resp5727,resp1882,0.15
resp5727,resp4266,0.15
resp5727,resp4356,0.049999999999999996
resp5727,resp4571,0.22499999999999998
resp5727,resp5429,0.6
resp5727,resp558,0.15
resp5727,resp5955,0.22499999999999998
resp5727,resp745,0.049999999999999996
resp5727,resp947,0.049999999999999996
resp5729,resp1396,0.39999999999999997
resp5729,resp2324,0.04
resp5729,resp2846,0.04
resp5729,resp3567,0.12
resp5729,resp3972,0.39999999999999997
resp5729,resp4363,0.48
resp5729,resp4701,0.04
resp5729,resp6177,0.18
resp573,resp1153,0.045
resp573,resp1204,0.045
resp573,resp1210,0.54
resp573,resp1641,0.2025
resp573,resp2353,0.2025
resp573,resp2696,0.045
resp573,resp3,0.135
resp573,resp3480,0.36
resp573,resp51,0.2025
resp5730,resp1269,0.04421052631578948
resp5730,resp1779,0.04421052631578948
resp5730,resp1796,0.04421052631578948
resp5730,resp2611,0.3536842105263158
resp5730,resp2731,0.13263157894736843
resp5730,resp4881,0.3536842105263158
resp5730,resp5083,0.5305263157894736
resp5731,resp1016,0.21600000000000003
resp5731,resp1038,0.07200000000000001
resp5731,resp1147,0.5760000000000001
resp5731,resp1210,0.07200000000000001
resp5731,resp2290,0.07200000000000001
resp5731,resp3,0.07200000000000001
resp5731,resp3365,0.07200000000000001
resp5731,resp3480,0.324
resp5731,resp5720,0.21600000000000003
resp5731,resp5962,0.07200000000000001
resp5731,resp6220,0.07200000000000001
resp5731,resp719,0.21600000000000003
resp5732,resp2236,0.049999999999999996
resp5732,resp3280,0.5
resp5732,resp3466,0.049999999999999996
resp5732,resp4374,0.15
resp5732,resp920,0.22499999999999998
resp5733,resp1734,0.24
resp5733,resp4198,0.24
resp574,resp5787,0.24
resp5744,resp3715,0.12
resp5744,resp3893,0.12
resp5744,resp4034,0.12
resp5744,resp4308,0.12
resp5744,resp4418,0.12
resp5744,resp4447,0.12
resp5746,resp1207,0.12
resp5746,resp19,0.12
resp5746,resp4476,0.12
resp5746,resp5253,0.12
resp5746,resp5464,0.12
resp5746,resp6155,0.12
resp5747,resp1208,0.12
resp5747,resp1512,0.12
resp5747,resp2543,0.12
resp5747,resp5657,0.12
resp5748,resp11,0.54
resp5748,resp1376,0.045
resp5748,resp1681,0.135
resp5748,resp2161,0.045
resp5748,resp2859,0.2025
resp5748,resp3823,0.36
resp5748,resp4088,0.135
resp5748,resp4684,0.045
resp5748,resp5924,0.36
resp575,resp3024,0.24
resp575,resp350,0.24
resp575,resp4444,0.08
resp575,resp5180,0.08
resp5750,resp1157,0.048
resp5750,resp241,0.21600000000000003
resp5750,resp2647,0.14400000000000002
resp5750,resp3227,0.384
resp5750,resp4506,0.048
resp5750,resp5535,0.384
resp5751,resp1243,0.064
resp5751,resp3989,0.064
resp5751,resp4582,0.192
resp5751,resp4774,0.192
resp5751,resp4927,0.192
resp5751,resp595,0.192
resp5751,resp5980,0.512
resp5751,resp608,0.064
resp5752,resp6085,0.18
resp5754,resp2302,0.12
resp5754,resp2828,0.12
resp5754,resp4692,0.12
resp5754,resp4762,0.12
resp5754,resp5124,0.12
resp5761,resp1656,0.3333333333333333
resp5761,resp376,0.26666666666666666
resp5761,resp4216,0.1
resp5761,resp5579,0.1
resp5761,resp5727,0.3333333333333333
resp5762,resp2435,0.04
resp5762,resp2461,0.32
resp5762,resp2855,0.12
resp5762,resp3331,0.04
resp5762,resp3448,0.39999999999999997
resp5762,resp4288,0.39999999999999997
resp5764,resp3163,0.2504347826086956
resp5764,resp4527,0.2504347826086956
resp5764,resp474,0.2504347826086956
resp5764,resp4865,0.20869565217391303
resp5765,resp4507,0.10800000000000001
resp5765,resp5512,0.162
resp5765,resp5714,0.36
resp5770,resp181,0.24
resp5770,resp1845,0.08
resp5772,resp2056,0.09818181818181819
resp5772,resp2179,0.3927272727272727
resp5772,resp3046,0.14727272727272728
resp5773,resp1588,0.12
resp5773,resp2236,0.12
resp5773,resp2720,0.48
resp5773,resp3280,0.39999999999999997
resp5773,resp4374,0.12
resp5773,resp5037,0.18
resp5773,resp6226,0.12
resp5773,resp948,0.12
resp5775,resp1703,0.32
resp5775,resp4441,0.18
resp5775,resp5024,0.12
resp5775,resp901,0.18
resp5777,resp4935,0.06
resp5777,resp6260,0.06
resp5777,resp715,0.48
resp5779,resp1242,0.26181818181818184
resp5779,resp3974,0.3272727272727273
resp5779,resp6079,0.09818181818181819
resp578,resp3183,0.049999999999999996
resp578,resp3488,0.15
resp578,resp3755,0.049999999999999996
resp578,resp4373,0.39999999999999997
resp578,resp5713,0.39999999999999997
resp5782,resp5360,0.24
resp5784,resp156,0.15428571428571428
resp5784,resp3726,0.15428571428571428
resp5784,resp5083,0.2742857142857143
resp5784,resp5818,0.2742857142857143
resp5785,resp2543,0.34285714285714286
resp5785,resp2969,0.34285714285714286
resp5785,resp3793,0.34285714285714286
resp5785,resp5545,0.04285714285714286
resp5785,resp96,0.04285714285714286
resp5786,resp1376,0.03
resp5786,resp2339,0.3
resp5786,resp4141,0.135
resp5786,resp4256,0.3
resp5786,resp4771,0.3
resp5786,resp4828,0.3
resp5787,resp2295,0.18
resp5787,resp2833,0.18
resp5787,resp308,0.04
resp5787,resp3562,0.39999999999999997
resp5788,resp1545,0.23294117647058826
resp5788,resp2055,0.07764705882352942
resp5788,resp2249,0.07764705882352942
resp5788,resp2824,0.6211764705882353
resp5788,resp2834,0.07764705882352942
resp5788,resp3151,0.07764705882352942
resp5788,resp3365,0.07764705882352942
resp5788,resp3447,0.07764705882352942
resp5788,resp3829,0.34941176470588237
resp5788,resp4643,0.07764705882352942
resp5788,resp6173,0.07764705882352942
resp5789,resp1904,0.10800000000000001
resp5789,resp413,0.162
resp5789,resp5788,0.36
resp5790,resp1049,0.045
resp5790,resp1282,0.36
resp5790,resp1934,0.135
resp5790,resp232,0.2025
resp5790,resp3453,0.135
resp5790,resp4804,0.2025
resp5790,resp5295,0.135
resp5790,resp6115,0.135
resp5790,resp6216,0.45
resp5792,resp1607,0.32
resp5792,resp2954,0.04
resp5792,resp4676,0.32
resp5797,resp1349,0.12
resp5797,resp2824,0.04
resp5797,resp2856,0.39999999999999997
resp5797,resp3365,0.39999999999999997
resp5797,resp4481,0.12
resp58,resp1639,0.06947368421052631
resp58,resp1669,0.06947368421052631
resp58,resp2191,0.06947368421052631
resp58,resp3035,0.20842105263157895
resp58,resp3411,0.06947368421052631
resp58,resp3995,0.3126315789473684
resp58,resp5226,0.06947368421052631
resp58,resp5324,0.06947368421052631
resp58,resp5660,0.3126315789473684
resp58,resp6186,0.5557894736842105
resp58,resp800,0.06947368421052631
resp5800,resp1886,0.07
resp5800,resp2149,0.07
resp5800,resp2300,0.07
resp5800,resp288,0.07
resp5800,resp3086,0.07
